id,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,rating
413775,2058589,Cary,Manhattan,Midtown,Entire home/apt,275,2,16,43594,0.24,1,167,0.557180321
413876,2059155,Dan,Manhattan,Financial District,Entire home/apt,160,1,36,43369,0.57,1,365,0.630045702
414801,319077,Shell,Brooklynn,Clinton Hill,Entire home/apt,500,1,54,43548,0.65,4,365,0.923428017
415304,2050328,Martis,Manhattan,East Village,Entire home/apt,175,14,1,42521,0.03,1,0,0.219051243
416557,2714164,Jasmine,Brooklynn,Greenpoint,Entire home/apt,87,6,39,43537,0.47,2,258,0.878782227
417685,119588,Vero,Brooklynn,Park Slope,Entire home/apt,160,1,145,43638,1.76,2,257,0.066511688
418291,626289,Marshall,Manhattan,East Village,Privaate room,125,3,28,43641,0.33,1,364,0.0579498
419373,2085639,Eada,Brooklynn,Bedford-Stuyvesant,Entire home/apt,90,2,206,43646,2.4,1,236,0.237770137
419792,2087636,Maddine,Manhattan,Lower East Side,Entire home/apt,200,7,4,43589,0.22,1,0,0.385251989
421554,2096690,Richard,Brooklynn,Bedford-Stuyvesant,Entire home/apt,250,15,37,42673,0.52,2,54,0.30656489
422040,1090764,Lynda,Manhattan,upper West Side,Privaate room,99,30,27,42958,0.31,1,189,0.895566155
424192,2108853,Jasen,Manhattan,Hell's Kitchen,Entire home/apt,325,30,18,42511,0.21,1,364,0.035217862
424667,2111060,Jj,Manhattan,Hell's Kitchen,Privaate room,99,1,134,43557,1.54,1,265,0.139405479
424767,2103888,Akari,Manhattan,Midtown,Entire home/apt,325,2,197,43636,2.25,1,207,0.88786498
424889,2076827,Shelley,Manhattan,West Village,Entire home/apt,129,7,5,42145,0.09,1,0,0.582888784
424930,905122,Supriya,Brooklynn,Crown Heights,Entire home/apt,130,28,5,42283,0.06,1,196,0.242315682
425784,2116807,Rafil,Brooklynn,Vinegar Hill,Entire home/apt,190,4,8,43102,0.09,1,0,0.396518014
428226,2128778,Rachael,Brooklynn,Crown Heights,Privaate room,55,2,62,43596,0.71,2,57,0.217795589
430427,820046,Elaine,Manhattan,Washington Heights,Privaate room,60,2,13,42766,0.15,1,0,0.79748769
430665,2141109,Kishore,Manhattan,upper West Side,Entire home/apt,250,1,8,41873,0.09,1,0,0.835163943
431865,361855,Kurt,Manhattan,Washington Heights,Entire home/apt,275,3,50,43646,0.87,2,277,0.262211525
432090,2148881,Grace,Queens,Long Island City,Privaate room,50,180,69,42641,0.79,1,0,0.345258394
433218,644941,Miya,Brooklynn,Prospect Heights,Entire home/apt,125,4,41,43605,0.47,1,10,0.493849809
433414,287733,David,Brooklynn,Clinton Hill,Entire home/apt,150,20,89,43644,1.04,1,247,0.191143553
433914,1906804,Terrance,Brooklynn,East New York,Entire home/apt,70,4,40,43633,0.46,1,273,0.442713211
434792,2117078,Joe,Brooklynn,Gowanus,Entire home/apt,138,3,106,43623,1.22,1,189,0.181203409
435774,2164138,Suzanne,Manhattan,Financial District,Entire home/apt,265,4,33,43429,0.39,1,0,0.448662114
435776,2164452,Robert,Manhattan,Upper East Side,Privaate room,145,5,2,43011,0.09,1,365,0.495974915
435909,2165401,Andrew,Manhattan,West Village,Entire home/apt,151,88,19,42728,0.22,1,249,0.11620801
435946,2165711,Alda,Manhattan,Financial District,Entire home/apt,208,6,100,43630,1.14,1,310,0.754981213
436510,2168251,Jennifer,Brooklynn,Williamsburg,Entire home/apt,200,3,16,43368,0.19,1,291,0.616228954
436619,2168468,Cp,Manhattan,East Village,Privaate room,110,2,64,43625,0.76,1,74,0.731044122
436824,200243,Laetitia,Manhattan,Harlem,Privaate room,58,1,17,43582,0.31,2,289,0.288509376
436916,2169825,Serge,Manhattan,Harlem,Privaate room,55,2,7,42654,0.08,1,0,0.127864435
437352,290662,Seth,Brooklynn,Park Slope,Entire home/apt,105,115,15,43465,0.17,1,219,0.02291425
437906,2175110,Ralph,Manhattan,East Village,Entire home/apt,350,5,4,42284,0.07,1,0,0.460967011
438513,2177462,Marc,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,150,3,87,43632,1,1,73,0.892081605
439750,1566042,Haley,Brooklynn,Williamsburg,Privaate room,55,150,10,43239,0.14,1,97,0.519583722
439870,1903758,Andrij,Brooklynn,Park Slope,Entire home/apt,299,20,0,,,1,149,0.093682559
442636,1655939,Joris,Queens,Ridgewood,Entire home/apt,77,3,289,43640,3.3,1,85,0.258366939
442649,793225,Rachel,Manhattan,Chelsea,Entire home/apt,125,9,10,43334,0.11,1,0,0.577953307
443646,2204078,Michelle,Manhattan,upper West Side,Entire home/apt,395,14,39,43601,0.45,1,50,0.084855329
444171,2206506,James,Brooklynn,Bedford-Stuyvesant,Entire home/apt,189,7,7,42842,0.1,2,303,0.013684862
444430,420542,Danielle,Bronx,Mott Haven,Privaate room,49,1,23,43186,0.27,1,333,0.483602378
446367,2216673,Joy,Manhattan,upper West Side,Entire home/apt,90,4,22,43626,0.27,1,239,0.500385826
447766,1109143,Mark,Manhattan,Kips Bay,Privaate room,100,1,1,41872,0.02,1,6,0.336686695
447840,242506,Jsun,Brooklynn,Williamsburg,Entire home/apt,299,2,5,42378,0.06,3,0,0.415260249
448048,1267021,Sharma,Queens,Jackson Heights,Privaate room,75,5,30,43609,0.37,3,180,0.925862207
448049,1267021,Sharma,Queens,Jackson Heights,Privaate room,69,7,55,43373,0.64,3,318,0.18691117
449034,124357,Alex,Brooklynn,Williamsburg,Privaate room,90,1,155,43623,1.78,3,328,0.341653221
449130,2229582,Yamil,Manhattan,Harlem,Privaate room,94,1,95,43644,1.09,1,18,0.048974771
449660,2233165,Liz,Brooklynn,Windsor Terrace,Privaate room,80,2,118,43632,1.35,1,353,0.609211439
449680,1812871,Karen,Bronx,Longwood,Entire home/apt,100,5,82,43449,0.96,1,63,0.934059842
450009,2219255,Natalie,Brooklynn,Canarsie,Privaate room,39,5,105,43625,1.21,3,34,0.809749619
450577,2237267,Marjorie,Manhattan,upper West Side,Entire home/apt,250,3,73,43623,0.84,1,284,0.364335362
450578,9647066,Maria Luiza,Brooklynn,Sunset Park,Privaate room,55,7,28,43597,0.32,2,333,0.058872276
450905,2228665,Martha,Brooklynn,Park Slope,Privaate room,110,2,0,,,1,0,0.496798033
452068,2246071,Tamara,Brooklynn,Kensington,Entire home/apt,200,1,3,42232,0.06,1,0,0.417893962
452541,2248545,Helen,Brooklynn,Windsor Terrace,Entire home/apt,142,3,120,43647,1.4,1,222,0.296360244
453094,137814,Waldemar,Brooklynn,Clinton Hill,Privaate room,70,2,339,43639,3.88,3,333,0.915085147
453161,2107905,Laura,Brooklynn,Greenpoint,Entire home/apt,260,2,7,43274,0.09,1,0,0.570733696
453255,2252261,Stephanie,Manhattan,Lower East Side,Entire home/apt,225,4,13,43584,0.15,1,195,0.685911522
453317,1530310,Jacques,Brooklynn,Bedford-Stuyvesant,Privaate room,59,21,6,41579,0.07,3,0,0.860724551
454334,2257289,Toni,Manhattan,Harlem,Privaate room,65,1,3,42004,0.03,1,0,0.089200752
454763,2259061,Felo,Manhattan,Inwood,Entire home/apt,99,20,11,43328,0.18,1,249,0.889007674
454929,1385575,Alex,Manhattan,East Village,Entire home/apt,239,2,67,43648,1.33,1,78,0.434185485
455734,2265389,Laura,Manhattan,Inwood,Entire home/apt,50,2,123,43648,1.47,1,21,0.30926502
455801,2265770,Jeanine,Manhattan,Harlem,Privaate room,65,4,109,43362,1.25,3,0,0.669610607
456110,2267508,Daniel,Manhattan,Chelsea,Entire home/apt,139,4,23,42281,0.27,1,0,0.236571342
456190,2267864,Gary,Manhattan,West Village,Entire home/apt,174,2,269,43645,3.15,2,167,0.606120524
456457,1594083,David,Manhattan,West Village,Entire home/apt,315,3,7,42611,0.08,1,0,0.858015518
456526,2270183,Kaye,Manhattan,Harlem,Privaate room,75,3,36,43639,1.76,1,47,0.827894657
457829,2275829,Lorena,Manhattan,East Village,Entire home/apt,210,1,178,43647,2.06,1,0,0.050645106
458154,2268393,Javier & Jorge,Brooklynn,Williamsburg,Privaate room,55,4,132,43626,1.51,2,195,0.441739831
458377,346366,Sarah,Brooklynn,Williamsburg,Entire home/apt,229,3,12,43613,0.15,1,319,0.159413156
459066,2282355,Ivana,Manhattan,Upper East Side,Entire home/apt,150,2,23,43466,0.27,1,0,0.331206679
460036,2287727,Jan,Manhattan,Kips Bay,Entire home/apt,129,2,47,43624,0.55,1,177,0.66296134
460999,128890,Sara,Manhattan,Harlem,Entire home/apt,100,8,8,43552,0.11,1,0,0.018767622
461050,2286224,Sarah,Brooklynn,Williamsburg,Entire home/apt,200,3,17,42502,0.2,1,67,0.813428279
462454,2298239,Sunserae,Manhattan,Lower East Side,Privaate room,89,5,4,43183,0.06,1,0,0.188145639
463107,2301624,Miryam,Brooklynn,Crown Heights,Entire home/apt,250,90,19,43450,0.22,1,311,0.575607842
464231,1530310,Jacques,Brooklynn,Bedford-Stuyvesant,Privaate room,65,7,2,41058,0.02,3,0,0.173463231
465277,2065453,Ora & Scout,Brooklynn,Crown Heights,Entire home/apt,68,2,35,43101,0.54,3,0,0.870295838
466277,815977,Ryan,Brooklynn,Williamsburg,Entire home/apt,235,3,108,43648,1.25,2,144,0.672977997
466457,2316542,Nicole Lavonne,Brooklynn,Bedford-Stuyvesant,Entire home/apt,100,3,182,43647,2.15,1,220,0.03966886
467569,282315,Rj,Manhattan,Lower East Side,Entire home/apt,311,3,31,43627,0.41,1,28,0.093179451
467634,2321321,Lloyd,Queens,Jamaica,Shared room,39,1,454,43634,5.27,1,353,0.788136375
467866,2321870,David,Manhattan,West Village,Privaate room,100,2,199,43651,2.3,1,19,0.284596047
468613,2325861,Cynthia,Manhattan,Lower East Side,Privaate room,1300,1,0,,,1,0,0.221134468
470090,2332430,Murch,Manhattan,Lower East Side,Entire home/apt,210,1,230,43647,2.65,1,319,0.055674787
470370,2120259,Sue,Brooklynn,Crown Heights,Privaate room,55,4,101,43640,1.19,4,170,0.161461549
470498,2334269,Filip,Manhattan,Battery Park City,Privaate room,65,2,8,42360,0.13,1,0,0.520622997
470709,2335775,Diana,Brooklynn,Williamsburg,Entire home/apt,165,30,154,43446,1.87,1,157,0.552533914
471712,1274269,Aram,Manhattan,Morningside Heights,Privaate room,89,28,69,43611,0.81,1,80,0.561817569
471758,2339722,Francesca,Manhattan,Tribeca,Entire home/apt,500,10,3,43270,0.05,1,0,0.725688473
471845,2220859,Verena  And Dylan,Brooklynn,Bedford-Stuyvesant,Entire home/apt,145,14,3,41518,0.04,1,0,0.376935149
471914,2147438,Stephen,Brooklynn,Prospect-Lefferts Gardens,Privaate room,110,4,12,43581,0.16,1,330,0.075933369
472052,2341078,George,Manhattan,upper West Side,Entire home/apt,180,5,13,41873,0.15,1,0,0.504817686
472376,1689040,Rich,Brooklynn,Prospect Heights,Entire home/apt,115,2,10,42513,0.17,1,0,0.772217256
472546,1600988,Sweet Home,Brooklynn,Bushwick,Entire home/apt,82,15,5,43469,0.06,1,311,0.211944753
473592,2347382,Massi & Ray,Queens,Long Island City,Privaate room,70,1,144,43633,1.68,2,340,0.513434542
473777,2348973,Koren,Brooklynn,Williamsburg,Entire home/apt,155,5,10,42785,0.12,1,0,0.638375086
474283,950232,Deborah,Manhattan,Hell's Kitchen,Entire home/apt,117,7,0,,,1,0,0.213294952
475216,2355439,Kara,Brooklynn,Sunset Park,Entire home/apt,100,2,17,42212,0.2,1,0,0.813719163
476527,2027013,Adam,Manhattan,East Village,Entire home/apt,89,30,57,43590,0.67,6,0,0.377454267
476570,2027013,Adam,Manhattan,East Village,Entire home/apt,89,30,70,43533,0.83,6,4,0.794400301
476571,2027013,Adam,Manhattan,East Village,Entire home/apt,99,30,62,43475,0.74,6,8,0.059446264
476899,2363997,Teresa,Manhattan,East Village,Entire home/apt,155,6,17,43384,0.2,1,0,0.237338432
476983,277379,Agnes,Manhattan,Harlem,Privaate room,85,1,439,43651,5.12,2,238,0.99200918
478053,2368753,Kristine,Manhattan,Two Bridges,Privaate room,80,4,48,43471,0.56,1,96,0.064962646
478385,2368133,Jimmy,Manhattan,Kips Bay,Entire home/apt,135,3,134,43645,1.56,1,236,0.579314252
478832,2371814,Jennifer,Brooklynn,Carroll Gardens,Entire home/apt,150,6,2,41779,0.03,1,0,0.659406026
478949,1130454,Samir,Manhattan,Chelsea,Entire home/apt,380,3,16,43043,0.19,1,0,0.547059846
479002,1708956,Josh,Brooklynn,Fort Greene,Entire home/apt,450,2,31,43649,1.14,1,30,0.745909821
479263,2373905,Jaime,Brooklynn,Williamsburg,Entire home/apt,145,30,36,43484,0.42,1,342,0.714296841
479285,2374190,Jazmin,Queens,Sunnyside,Privaate room,80,3,1,41273,0.01,1,330,0.838473071
479867,2377104,Hannah,Brooklynn,Williamsburg,Entire home/apt,225,2,338,43653,3.9,2,225,0.583948326
480549,2361715,Ron,Manhattan,upper West Side,Privaate room,99,3,117,43080,1.41,1,0,0.523082904
481022,2382189,Candice,Manhattan,Lower East Side,Entire home/apt,125,1,261,43638,3.24,1,212,0.786119267
482365,914838,Lior,Manhattan,Hell's Kitchen,Entire home/apt,80,30,32,42766,0.37,7,365,0.356429122
482765,2389885,Megan,Brooklynn,Fort Greene,Privaate room,100,2,112,43646,1.3,2,12,0.664967457
483414,1539749,Edward,Brooklynn,Bedford-Stuyvesant,Privaate room,55,2,22,43605,0.26,4,297,0.76818573
483485,1492619,Wallace,Manhattan,Civic Center,Entire home/apt,328,2,319,43648,3.78,1,112,0.416887431
483505,2393537,Jodi,Brooklynn,Williamsburg,Entire home/apt,142,7,69,43636,0.85,1,261,0.441109847
484297,2397411,John,Brooklynn,Clinton Hill,Entire home/apt,350,4,10,43355,0.12,1,0,0.67569324
484312,2306962,Hana,Brooklynn,Windsor Terrace,Entire home/apt,300,2,24,43516,0.39,1,23,0.792920649
484728,2396741,Alex,Brooklynn,Fort Hamilton,Entire home/apt,105,30,3,42959,0.05,1,30,0.534047915
485026,2400932,Jackie'S Place,Brooklynn,Gowanus,Privaate room,125,31,17,41820,0.2,2,331,0.389288314
486350,2407024,Michael,Brooklynn,Williamsburg,Entire home/apt,225,7,13,42603,0.15,2,0,0.604442643
488083,619154,Keith,Brooklynn,Sunset Park,Entire home/apt,92,2,58,43612,0.67,1,0,0.265451244
489018,864370,Mick & Heidi,Manhattan,East Village,Entire home/apt,185,2,62,43639,0.74,1,0,0.946855486
489365,2420670,Carter,Brooklynn,Williamsburg,Entire home/apt,226,3,203,43643,2.85,1,38,0.660484064
489924,1027283,Kelly,Brooklynn,Sunset Park,Privaate room,50,2,33,43646,0.39,1,20,0.260599771
489965,2423067,Clara,Manhattan,East Harlem,Privaate room,80,3,47,43533,0.66,2,0,0.176639232
490011,2423401,Peter,Brooklynn,Carroll Gardens,Privaate room,200,5,0,,,1,342,0.840844184
490278,2424873,A.B.,Manhattan,Midtown,Entire home/apt,99,14,30,43161,0.35,1,317,0.329917664
490989,2427385,Andy,Brooklynn,Park Slope,Entire home/apt,68,3,2,42823,0.05,1,0,0.675771112
491123,2427868,Ada,Brooklynn,Prospect Heights,Privaate room,102,2,121,43633,1.6,1,361,0.150921647
491529,2429432,Julie,Brooklynn,Park Slope,Entire home/apt,220,3,27,43602,0.45,1,68,0.128757245
491942,1995093,Carly,Manhattan,upper West Side,Entire home/apt,199,3,24,42652,0.3,1,0,0.874998443
491977,2431528,Christine,Manhattan,Chinatown,Entire home/apt,165,5,22,43596,0.26,1,316,0.425342911
493177,2436633,Gelya,Manhattan,Chinatown,Entire home/apt,150,2,162,43632,1.92,1,231,0.323995488
493611,1407251,Ute,Brooklynn,Gowanus,Entire home/apt,385,1,66,43604,0.76,2,363,0.693899144
494296,2442340,Maddy,Brooklynn,Columbia St,Privaate room,75,7,0,,,1,0,0.002412912
494937,1527535,Jean-Marie,Manhattan,SoHo,Entire home/apt,499,2,63,43653,0.76,1,26,0.860214379
495249,2446219,Biren,Queens,East Elmhurst,Privaate room,85,1,219,43630,2.63,2,305,0.446813384
495348,2389885,Megan,Brooklynn,Fort Greene,Entire home/apt,160,4,2,41364,0.03,2,34,0.486323113
496166,2450665,D,Brooklynn,South Slope,Entire home/apt,249,3,12,43647,0.27,1,26,0.471852684
497370,2455462,Elizabeth (And Jeff Too),Brooklynn,Gowanus,Privaate room,80,2,35,42885,0.41,1,189,0.843757332
498052,2426779,Regina,Brooklynn,Williamsburg,Privaate room,120,1,124,43626,1.46,1,292,0.548285402
498120,2459648,Ellen,Bronx,Allerton,Privaate room,35,7,2,43304,0.17,1,90,0.919965004
498859,2462260,Dimitry,Brooklynn,Brighton Beach,Entire home/apt,169,4,63,43652,1.27,1,323,0.816615356
500845,1336370,Bojan+Margaret,Manhattan,East Village,Entire home/apt,220,4,162,43637,1.88,1,341,0.554790392
500886,2206506,James,Brooklynn,Bedford-Stuyvesant,Privaate room,85,3,103,43631,1.25,2,344,0.580562999
501041,1386685,Aleksandra,Manhattan,upper West Side,Entire home/apt,300,7,0,,,1,0,0.221217105
501082,2471671,Joyce,Manhattan,Harlem,Privaate room,79,30,185,43623,2.15,1,302,0.38050685
501098,2472680,Fanny,Brooklynn,Williamsburg,Privaate room,90,4,219,43631,2.54,1,30,0.874557994
501693,1490833,Patrick,Manhattan,upper West Side,Privaate room,99,1,280,43639,3.51,1,246,0.727037683
502132,48599,Anastasia,Manhattan,Chelsea,Shared room,50,1,61,42862,0.71,2,0,0.39756012
502309,2478675,Gina,Brooklynn,Prospect-Lefferts Gardens,Privaate room,46,1,184,43626,2.14,5,362,0.326504687
502429,2100968,Elodie,Brooklynn,South Slope,Entire home/apt,325,3,116,43653,1.37,1,203,0.703043842
503460,2483236,Caitlin,Staten Island,New Springville,Privaate room,68,2,11,43395,0.24,1,88,0.639754684
503529,2483293,Eric,Manhattan,SoHo,Entire home/apt,198,3,9,43519,0.1,1,0,0.391476922
503585,2483766,Rebecca (Marks),Brooklynn,Bedford-Stuyvesant,Entire home/apt,100,5,4,41469,0.05,1,0,0.835573137
503722,2484383,Theresa,Brooklynn,Williamsburg,Entire home/apt,175,2,15,43619,0.29,1,64,0.441845876
503790,2484654,Michele,Manhattan,West Village,Entire home/apt,130,4,22,43611,0.28,1,77,0.481505475
504322,471928,Mahalia,Manhattan,Greenwich Village,Entire home/apt,180,3,18,42917,0.21,1,0,0.527554811
504362,2487309,Eric,Brooklynn,Prospect Heights,Entire home/apt,209,3,56,43650,0.65,1,160,0.019033873
504394,2487319,Erin,Manhattan,upper West Side,Entire home/apt,150,4,2,41885,0.03,1,141,0.91404873
504437,2356449,Mariana,Manhattan,Lower East Side,Entire home/apt,104,3,57,43646,0.7,1,6,0.617039694
505029,2490471,Ann,Manhattan,East Village,Entire home/apt,175,4,13,43420,0.17,1,0,0.28468314
505231,2490915,Catherine,Manhattan,Upper East Side,Privaate room,80,1,1,41082,0.01,1,0,0.702017825
505315,167417,Kelly,Brooklynn,Bushwick,Privaate room,68,2,37,43639,0.49,1,23,0.116483788
506121,2267153,John,Manhattan,East Village,Privaate room,72,5,451,43646,5.26,2,13,0.33554968
506527,864735,Jason,Queens,Astoria,Entire home/apt,107,30,24,43585,0.29,8,262,0.116779143
506571,2349977,Anthony,Manhattan,East Village,Entire home/apt,150,7,19,43546,0.32,1,24,0.984313386
506575,2001830,Jose And Ysaira,Bronx,Morris Heights,Privaate room,45,3,190,43622,2.21,2,329,0.263943867
507393,1539749,Edward,Brooklynn,Bedford-Stuyvesant,Privaate room,49,2,46,43612,0.54,4,301,0.170426991
509989,2472305,Rick,Brooklynn,Flatbush,Entire home/apt,349,1,169,43639,2.08,1,344,0.156066384
510218,2513726,Margaret,Manhattan,upper West Side,Entire home/apt,185,2,165,43634,1.92,1,259,0.99220393
510454,2515124,Jacqueline,Manhattan,Kips Bay,Entire home/apt,145,3,2,42544,0.02,1,0,0.444733144
511436,2519356,Darya,Brooklynn,Williamsburg,Entire home/apt,96,3,1,43246,0.07,1,0,0.926859465
511733,1840766,Samantha,Brooklynn,Bushwick,Entire home/apt,120,5,3,42267,0.04,1,0,0.524938457
511960,2521848,Gay,Manhattan,East Village,Entire home/apt,160,1,15,42499,0.18,1,0,0.64874434
512209,2521513,Amy,Brooklynn,Brooklynn Heights,Entire home/apt,800,3,60,43466,0.7,1,67,0.551602804
512210,2522854,Rich,Brooklynn,Crown Heights,Entire home/apt,349,2,320,43638,3.85,1,260,0.981318272
512775,2396295,Richard,Queens,Long Island City,Entire home/apt,350,2,182,43627,2.2,1,272,0.42488081
513343,2528671,Dennis,Brooklynn,Prospect Heights,Entire home/apt,125,30,1,41101,0.01,1,341,0.04664123
513688,2530670,Tiffany,Brooklynn,Boerum Hill,Entire home/apt,350,2,134,43653,1.56,1,56,0.206727387
514457,2096690,Richard,Brooklynn,Bedford-Stuyvesant,Entire home/apt,150,10,10,43611,0.17,2,185,0.482941852
514548,2533991,Amanda,Brooklynn,Bushwick,Entire home/apt,180,30,0,,,1,352,0.701031777
